id,name,position,team_id,market_value,market_variation,date,points,jornada,season
619,Eric García,2.0,529,76269762.0,452623.0,2026-01-21,2.0,20.0,2025.0
622,Laporte,2.0,531,9144085.0,-242505.0,2026-01-21,,,
653,Mendy,2.0,541,605640.0,-1917.0,2026-01-21,,,
730,Courtois,1.0,541,49053545.0,-172257.0,2026-01-21,10.0,20.0,2025.0
733,Carvajal,2.0,541,4848906.0,44182.0,2026-01-21,0.0,20.0,2025.0
734,Dela,2.0,539,629692.0,4760.0,2026-01-21,1.0,20.0,2025.0
736,Fran García,2.0,541,648186.0,-3690.0,2026-01-21,0.0,20.0,2025.0
737,Odriozola,2.0,548,593112.0,-1395.0,2026-01-21,2.0,20.0,2025.0
744,Brahim,3.0,541,1956738.0,22495.0,2026-01-21,,,
745,Isco,3.0,543,17115035.0,-399341.0,2026-01-21,,,
748,Ceballos,3.0,541,672713.0,-4712.0,2026-01-21,3.0,20.0,2025.0
753,Llorente,3.0,530,82299322.0,1417043.0,2026-01-21,8.0,20.0,2025.0
756,Valverde,3.0,541,101374174.0,1956953.0,2026-01-21,8.0,20.0,2025.0
760,Mariano,4.0,542,603477.0,-1827.0,2026-01-21,,,
762,Vinicius Jr.,4.0,541,115008424.0,313230.0,2026-01-21,5.0,20.0,2025.0
851,Szczesny,1.0,529,1120552.0,-23372.0,2026-01-21,0.0,20.0,2025.0
885,Bailly,2.0,718,596005.0,-1516.0,2026-01-21,,,
909,Rashford,4.0,529,41530480.0,-198107.0,2026-01-21,7.0,20.0,2025.0
910,A. Sánchez,4.0,536,1822789.0,-47856.0,2026-01-21,,,
913,Cristian Rivero,1.0,532,590758.0,-1297.0,2026-01-21,-3.0,20.0,2025.0
916,Diakhaby,2.0,532,739095.0,-7478.0,2026-01-21,,,
918,Gayá,2.0,532,1212863.0,-27218.0,2026-01-21,15.0,20.0,2025.0
920,Lato,2.0,798,591446.0,-1326.0,2026-01-21,0.0,20.0,2025.0
925,Guedes,4.0,548,23494954.0,1184020.0,2026-01-21,16.0,20.0,2025.0
928,Parejo,3.0,533,813559.0,-4315.0,2026-01-21,3.0,20.0,2025.0
930,Carlos Soler,3.0,548,9611214.0,-208687.0,2026-01-21,9.0,20.0,2025.0
931,Ferran Torres,4.0,529,98815300.0,-2632304.0,2026-01-21,3.0,20.0,2025.0
957,Sow,3.0,536,615103.0,-2311.0,2026-01-21,3.0,20.0,2025.0
1118,J. Toljan,2.0,539,793674.0,-9752.0,2026-01-21,0.0,20.0,2025.0
1257,Koundé,2.0,529,44149934.0,356285.0,2026-01-21,1.0,20.0,2025.0
1271,Tchouaméni,3.0,541,56943049.0,-1388928.0,2026-01-21,5.0,20.0,2025.0
1305,D. Livaković,1.0,547,692861.0,-5551.0,2026-01-21,0.0,20.0,2025.0
1323,Dani Olmo,3.0,529,47358865.0,1103315.0,2026-01-21,7.0,20.0,2025.0
1439,Bellerín,2.0,543,8954947.0,-255854.0,2026-01-21,,,
1461,Denis Suárez,3.0,542,606796.0,-1965.0,2026-01-21,4.0,20.0,2025.0
1482,Thierry Correia,2.0,532,604871.0,-1885.0,2026-01-21,,,
1489,Gudelj,3.0,536,670260.0,-503.0,2026-01-21,6.0,20.0,2025.0
1496,Raphinha,4.0,529,166290504.0,-716232.0,2026-01-21,,,
1557,Pau López,1.0,543,1095386.0,-1439888.0,2026-01-21,0.0,20.0,2025.0
1561,Bartra,2.0,543,35967385.0,528540.0,2026-01-21,8.0,20.0,2025.0
1564,Junior Firpo,2.0,543,985918.0,-17762.0,2026-01-21,,,
1578,G. Lo Celso,3.0,543,28827756.0,889455.0,2026-01-21,8.0,20.0,2025.0
1631,R. Rodríguez,2.0,543,1336142.0,-31046.0,2026-01-21,0.0,20.0,2025.0
1695,Santi Cazorla,3.0,718,617014.0,-2391.0,2026-01-21,0.0,20.0,2025.0
1697,Fornals,3.0,543,117815921.0,2482369.0,2026-01-21,15.0,20.0,2025.0
1700,Iván Martín,3.0,547,2477377.0,43686.0,2026-01-21,6.0,20.0,2025.0
1701,Morlanes,3.0,798,609762.0,-2089.0,2026-01-21,,,
1702,Pedraza,2.0,533,1884327.0,44564.0,2026-01-21,6.0,20.0,2025.0
1703,Ratiu,2.0,728,36713694.0,-1028331.0,2026-01-21,,,
1707,Gerard,4.0,533,44942883.0,-238485.0,2026-01-21,3.0,20.0,2025.0
1708,Dani Raba,4.0,532,740877.0,-7552.0,2026-01-21,,,
1825,Torró,3.0,727,793732.0,-9611.0,2026-01-21,1.0,20.0,2025.0
1847,Luiz Felipe,2.0,728,615510.0,-2328.0,2026-01-21,,,
1902,Caleta-Car,2.0,548,716969.0,-6556.0,2026-01-21,2.0,20.0,2025.0
1926,Aidoo,2.0,538,594614.0,-1458.0,2026-01-21,0.0,20.0,2025.0
2061,Bryan Gil,4.0,547,1634465.0,31483.0,2026-01-21,7.0,20.0,2025.0
2063,André Silva,4.0,797,3064717.0,-78100.0,2026-01-21,0.0,20.0,2025.0
2182,Tsygankov,4.0,547,6886318.0,83026.0,2026-01-21,4.0,20.0,2025.0
2207,Camavinga,3.0,541,22840926.0,-161677.0,2026-01-21,2.0,20.0,2025.0
2278,Marcos Alonso,2.0,538,30953788.0,1055117.0,2026-01-21,11.0,20.0,2025.0
2280,Azpilicueta,2.0,536,792019.0,-9683.0,2026-01-21,,,
2282,Christensen,2.0,529,697597.0,-5749.0,2026-01-21,,,
2285,Rudiger,2.0,541,19575533.0,-506031.0,2026-01-21,,,
2449,Yangel Herrera,3.0,548,639052.0,-3309.0,2026-01-21,,,
2465,Musso,1.0,530,591302.0,-1320.0,2026-01-21,0.0,20.0,2025.0
2617,Stuani,4.0,547,599520.0,-1662.0,2026-01-21,,,
2741,M. Ryan,1.0,539,1806033.0,8035.0,2026-01-21,7.0,20.0,2025.0
2762,J. Brekalo,3.0,718,597503.0,-1578.0,2026-01-21,,,
2813,Dmitrovic,1.0,540,13036754.0,-184862.0,2026-01-21,3.0,20.0,2025.0
2922,L. Dendoncker,3.0,718,939728.0,-15837.0,2026-01-21,1.0,20.0,2025.0
2924,A. Januzaj,3.0,536,600293.0,-1694.0,2026-01-21,,,
3033,C. Bakambu,4.0,543,600095.0,-1686.0,2026-01-21,0.0,20.0,2025.0
3246,N. Pépé,4.0,533,26838951.0,-257797.0,2026-01-21,4.0,20.0,2025.0
3608,K. Sibo,3.0,718,596098.0,-1519.0,2026-01-21,3.0,20.0,2025.0
6009,Julián A.,4.0,530,96448070.0,-93303.0,2026-01-21,7.0,20.0,2025.0
6010,L. Beltrán,4.0,532,792673.0,-5530.0,2026-01-21,4.0,20.0,2025.0
6067,Thiago Almada,3.0,530,5715641.0,-79057.0,2026-01-21,6.0,20.0,2025.0
6085,Protesoni,3.0,542,594227.0,-1441.0,2026-01-21,0.0,20.0,2025.0
6233,Tenaglia,2.0,542,13117517.0,-78355.0,2026-01-21,6.0,20.0,2025.0
6503,Nahuel,2.0,530,1118942.0,-23305.0,2026-01-21,1.0,20.0,2025.0
7332,Luka Sucic,3.0,548,613712.0,-2253.0,2026-01-21,0.0,20.0,2025.0
8492,Sørloth,4.0,530,7283675.0,279417.0,2026-01-21,12.0,20.0,2025.0
8746,Bambo Diaby,2.0,797,590897.0,-1303.0,2026-01-21,-2.0,20.0,2025.0
9971,Antony,4.0,543,113023017.0,1203238.0,2026-01-21,10.0,20.0,2025.0
10009,Rodrygo,4.0,541,47354101.0,325344.0,2026-01-21,,,
11346,Dituro,1.0,797,755774.0,-8173.0,2026-01-21,0.0,20.0,2025.0
11379,A. Batalla,1.0,728,11819025.0,-163960.0,2026-01-21,5.0,20.0,2025.0
11421,G. Suazo,2.0,536,2022880.0,-19809.0,2026-01-21,5.0,20.0,2025.0
15900,Mumin,2.0,728,591648.0,-1334.0,2026-01-21,,,
18740,Jonny Otto,2.0,542,2365956.0,-41169.0,2026-01-21,2.0,20.0,2025.0
18794,Kiko Femenía,2.0,546,919400.0,-14990.0,2026-01-21,0.0,20.0,2025.0
18812,Adrián,1.0,543,591521.0,-1329.0,2026-01-21,0.0,20.0,2025.0
18821,G. Diangana,3.0,797,611884.0,-2177.0,2026-01-21,5.0,20.0,2025.0
18867,Diego Rico,2.0,546,1101385.0,-5711.0,2026-01-21,6.0,20.0,2025.0
18895,Lejeune,2.0,728,43209852.0,-131661.0,2026-01-21,2.0,20.0,2025.0
18906,Ayoze Pérez,4.0,533,20567723.0,-453490.0,2026-01-21,1.0,20.0,2025.0
19172,Nyland,1.0,536,645781.0,-3590.0,2026-01-21,0.0,20.0,2025.0
19613,Ovie Ejaria,3.0,718,590702.0,-1295.0,2026-01-21,,,
20520,Balliu,2.0,728,596133.0,-1521.0,2026-01-21,,,
20696,Pape Gueye,3.0,533,10523609.0,235604.0,2026-01-21,,,
20817,Koyalipou,4.0,539,601170.0,-1731.0,2026-01-21,0.0,20.0,2025.0
20844,H. Hassan,4.0,718,1008819.0,12675.0,2026-01-21,7.0,20.0,2025.0
21004,Agoumé,3.0,536,2391304.0,-19768.0,2026-01-21,3.0,20.0,2025.0
21087,B. Mendy,3.0,536,954303.0,-16445.0,2026-01-21,1.0,20.0,2025.0
21153,B. Santamaría,3.0,532,714244.0,-6442.0,2026-01-21,8.0,20.0,2025.0
21584,Ristić,2.0,538,590412.0,-1283.0,2026-01-21,,,
21701,Rosier,2.0,727,3719334.0,-49800.0,2026-01-21,1.0,20.0,2025.0
21997,Logan Costa,2.0,533,593561.0,-1414.0,2026-01-21,,,
25375,T. Asano,4.0,798,595320.0,-1487.0,2026-01-21,0.0,20.0,2025.0
26302,Maffeo,2.0,798,1437245.0,-25659.0,2026-01-21,,,
26315,Nico González,3.0,530,9419790.0,-224667.0,2026-01-21,,,
30399,D. Hancko,2.0,530,30684596.0,708816.0,2026-01-21,11.0,20.0,2025.0
30510,Berenguer,4.0,531,21065903.0,-266485.0,2026-01-21,2.0,20.0,2025.0
30765,I. Radu,1.0,538,13167682.0,157320.0,2026-01-21,11.0,20.0,2025.0
30924,Kumbulla,2.0,798,598272.0,-1610.0,2026-01-21,0.0,20.0,2025.0
30927,S. Colombatto,3.0,718,609009.0,-2057.0,2026-01-21,5.0,20.0,2025.0
31406,Sadiq,4.0,532,699887.0,6045.0,2026-01-21,0.0,20.0,2025.0
32862,Take Kubo,3.0,548,32736997.0,-909148.0,2026-01-21,4.0,20.0,2025.0
37938,Becker,4.0,727,604457.0,-1868.0,2026-01-21,0.0,20.0,2025.0
38699,L. Ilić,3.0,718,596705.0,-1545.0,2026-01-21,2.0,20.0,2025.0
39121,Ejuke,4.0,536,650928.0,-3804.0,2026-01-21,3.0,20.0,2025.0
41157,Almeida,3.0,532,814412.0,-10616.0,2026-01-21,0.0,20.0,2025.0
41208,Fábio Cardoso,2.0,536,605482.0,-1910.0,2026-01-21,0.0,20.0,2025.0
41412,Maras,2.0,542,591869.0,-1343.0,2026-01-21,,,
41552,Pathé Ciss,3.0,728,2463332.0,-35331.0,2026-01-21,,,
41970,David Carmo,2.0,718,927521.0,-15329.0,2026-01-21,,,
41976,Neyou,3.0,546,609037.0,-2059.0,2026-01-21,0.0,20.0,2025.0
42642,Moldovan,1.0,718,592787.0,-1381.0,2026-01-21,0.0,20.0,2025.0
46646,S. Herrera,1.0,727,13556181.0,-166603.0,2026-01-21,4.0,20.0,2025.0
46657,Nacho Vidal,2.0,718,603952.0,-1847.0,2026-01-21,0.0,20.0,2025.0
46658,Rubén García,3.0,727,11530183.0,413863.0,2026-01-21,9.0,20.0,2025.0
46662,Moncayola,3.0,727,4925624.0,-48587.0,2026-01-21,,,
46667,Kike Barja,4.0,727,591922.0,-1345.0,2026-01-21,2.0,20.0,2025.0
46673,Aarón Escandell,1.0,718,25648127.0,-371291.0,2026-01-21,2.0,20.0,2025.0
46711,Aleix Febas,3.0,797,14290981.0,308462.0,2026-01-21,11.0,20.0,2025.0
46733,Raíllo,2.0,798,5258709.0,-108777.0,2026-01-21,0.0,20.0,2025.0
46738,Valjent,2.0,798,2866274.0,-27122.0,2026-01-21,4.0,20.0,2025.0
46742,Dani R.,3.0,798,567659.0,0.0,2026-01-21,,,
46746,Budimir,4.0,727,19175018.0,438125.0,2026-01-21,14.0,20.0,2025.0
46751,Abdón,4.0,798,592381.0,-1365.0,2026-01-21,0.0,20.0,2025.0
46759,Espino,2.0,728,593649.0,-1417.0,2026-01-21,-2.0,20.0,2025.0
46790,Víctor García,2.0,539,592398.0,-1365.0,2026-01-21,,,
46795,Domingos Duarte,2.0,546,1271204.0,-14491.0,2026-01-21,4.0,20.0,2025.0
46799,Edu Expósito,3.0,540,80429956.0,-1176897.0,2026-01-21,1.0,20.0,2025.0
46813,Abqar,2.0,546,804720.0,-10212.0,2026-01-21,,,
46860,Javi Muñoz,3.0,546,598450.0,-1617.0,2026-01-21,3.0,20.0,2025.0
46887,Pedro Díaz,3.0,728,608556.0,-2039.0,2026-01-21,1.0,20.0,2025.0
46933,Rioja,3.0,532,8872407.0,11936.0,2026-01-21,7.0,20.0,2025.0
46941,Unai Elgezabal,2.0,539,594423.0,-1450.0,2026-01-21,,,
46966,Dani Calvo,2.0,718,601236.0,-1734.0,2026-01-21,0.0,20.0,2025.0
46967,Juan Cruz,2.0,727,632357.0,-3030.0,2026-01-21,0.0,20.0,2025.0
46973,Josan,3.0,797,593329.0,-1404.0,2026-01-21,7.0,20.0,2025.0
46987,Raúl Fernández,1.0,542,590690.0,-1294.0,2026-01-21,0.0,20.0,2025.0
46990,Valles,1.0,543,3078292.0,3298.0,2026-01-21,10.0,20.0,2025.0
47007,De Galarreta,3.0,531,6512657.0,-110633.0,2026-01-21,1.0,20.0,2025.0
47013,Rafa Mir,4.0,797,10811351.0,-304533.0,2026-01-21,,,
47085,Luis Milla,3.0,546,103840121.0,-1511208.0,2026-01-21,7.0,20.0,2025.0
47109,Ó. Valentín,3.0,728,829235.0,-7879.0,2026-01-21,,,
47119,Aitor Ruibal,2.0,543,1565868.0,92890.0,2026-01-21,12.0,20.0,2025.0
47153,Juan Carlos,1.0,547,592891.0,-1386.0,2026-01-21,,,
47181,Toni Martínez,4.0,542,942131.0,-15937.0,2026-01-21,2.0,20.0,2025.0
47225,Brugui,3.0,539,607699.0,-2003.0,2026-01-21,,,
47247,David Soria,1.0,546,7163833.0,-142498.0,2026-01-21,4.0,20.0,2025.0
47249,L. Cabrera,2.0,540,24442848.0,286511.0,2026-01-21,1.0,20.0,2025.0
47250,Djené,2.0,546,3244505.0,-25192.0,2026-01-21,6.0,20.0,2025.0
47251,Foulquier,2.0,532,721128.0,-6729.0,2026-01-21,8.0,20.0,2025.0
47256,Miguel Rubio,2.0,540,598202.0,-1607.0,2026-01-21,0.0,20.0,2025.0
47258,Arambarri,3.0,546,22319640.0,-171727.0,2026-01-21,2.0,20.0,2025.0
47264,Hugo Duro,4.0,532,3872763.0,-95067.0,2026-01-21,3.0,20.0,2025.0
47269,Remiro,1.0,548,5077391.0,-4621.0,2026-01-21,9.0,20.0,2025.0
47270,Unai Simón,1.0,531,11414974.0,-130624.0,2026-01-21,11.0,20.0,2025.0
47273,Yuri,2.0,531,8758106.0,-33244.0,2026-01-21,3.0,20.0,2025.0
47276,Lekue,2.0,531,596383.0,-1531.0,2026-01-21,-3.0,20.0,2025.0
47278,Vivian,2.0,531,14320301.0,-199828.0,2026-01-21,-2.0,20.0,2025.0
47285,Unai López,3.0,728,4196619.0,-117974.0,2026-01-21,,,
47291,Guruzeta,4.0,531,1329004.0,-30626.0,2026-01-21,6.0,20.0,2025.0
47294,Iñaki Williams,4.0,531,8096273.0,-229837.0,2026-01-21,3.0,20.0,2025.0
47298,Aritz,2.0,548,593681.0,-1419.0,2026-01-21,0.0,20.0,2025.0
47299,Gorosabel,2.0,531,603984.0,-1848.0,2026-01-21,2.0,20.0,2025.0
47301,Le Normand,2.0,530,9684641.0,-210534.0,2026-01-21,2.0,20.0,2025.0
47302,Diego Llorente,2.0,543,613085.0,-2227.0,2026-01-21,0.0,20.0,2025.0
47303,Aihen,2.0,548,595554.0,-1497.0,2026-01-21,2.0,20.0,2025.0
47309,Guevara,3.0,542,595719.0,-1504.0,2026-01-21,2.0,20.0,2025.0
47314,Zubeldia,2.0,548,2941714.0,7654.0,2026-01-21,4.0,20.0,2025.0
47317,Barrenetxea,3.0,548,34553917.0,-247291.0,2026-01-21,1.0,20.0,2025.0
47320,Juanmi,4.0,546,615308.0,-2320.0,2026-01-21,2.0,20.0,2025.0
47323,Oyarzabal,4.0,548,64585075.0,759452.0,2026-01-21,8.0,20.0,2025.0
47329,Pedrosa,2.0,797,593243.0,-1400.0,2026-01-21,1.0,20.0,2025.0
47334,David López,2.0,547,605787.0,-1923.0,2026-01-21,0.0,20.0,2025.0
47336,Darder,3.0,798,9913153.0,151195.0,2026-01-21,12.0,20.0,2025.0
47341,Marc Roca,3.0,543,1364661.0,29788.0,2026-01-21,7.0,20.0,2025.0
47348,Borja Iglesias,4.0,538,22301167.0,-19371.0,2026-01-21,0.0,20.0,2025.0
47349,Javi Puado,3.0,540,4458533.0,-128082.0,2026-01-21,,,
47353,Sivera,1.0,542,3098371.0,-56749.0,2026-01-21,6.0,20.0,2025.0
47378,Bigas,2.0,797,2503975.0,-71735.0,2026-01-21,,,
47389,Jordán,3.0,536,593882.0,-1427.0,2026-01-21,0.0,20.0,2025.0
47396,Kike García,4.0,540,666338.0,-4446.0,2026-01-21,2.0,20.0,2025.0
47398,Pere Milla,4.0,540,21693165.0,-278880.0,2026-01-21,1.0,20.0,2025.0
47399,Cuéllar,1.0,798,591194.0,-1315.0,2026-01-21,0.0,20.0,2025.0
47400,Lunin,1.0,541,598379.0,-1615.0,2026-01-21,,,
47407,A. Nyom,2.0,546,590318.0,-1279.0,2026-01-21,0.0,20.0,2025.0
47414,Gumbau,3.0,728,593977.0,-1431.0,2026-01-21,4.0,20.0,2025.0
47418,Vesga,3.0,531,593214.0,-1399.0,2026-01-21,,,
47427,Iván Villar,1.0,538,591995.0,-1349.0,2026-01-21,0.0,20.0,2025.0
47429,David Costas,2.0,718,709206.0,-6232.0,2026-01-21,-1.0,20.0,2025.0
47435,Fran Beltrán,3.0,547,601999.0,-1765.0,2026-01-21,,,
47440,Brais Méndez,3.0,548,30985584.0,130891.0,2026-01-21,2.0,20.0,2025.0
47445,Aspas,4.0,538,3810967.0,-72826.0,2026-01-21,-1.0,20.0,2025.0
47448,Aitor Fdez.,1.0,727,592517.0,-1370.0,2026-01-21,0.0,20.0,2025.0
47463,Pepelu,3.0,532,3448683.0,153085.0,2026-01-21,10.0,20.0,2025.0
47467,José Luis Morales,4.0,539,624978.0,-2723.0,2026-01-21,0.0,20.0,2025.0
47472,Borja Mayoral,4.0,546,2892186.0,-84238.0,2026-01-21,,,
47478,Fernando Calero,2.0,540,3242737.0,54406.0,2026-01-21,5.0,20.0,2025.0
47520,Portu,4.0,547,594402.0,-1449.0,2026-01-21,,,
47527,Dimitrievski,1.0,532,601914.0,-223.0,2026-01-21,12.0,20.0,2025.0
47533,Catena,2.0,727,48459915.0,-1337052.0,2026-01-21,0.0,20.0,2025.0
47541,Comesaña,3.0,533,31856769.0,-890923.0,2026-01-21,0.0,20.0,2025.0
47543,Álvaro García,3.0,728,18085741.0,-93409.0,2026-01-21,1.0,20.0,2025.0
47547,Álex Moreno,2.0,547,1135199.0,68480.0,2026-01-21,9.0,20.0,2025.0
47557,Trejo,3.0,728,597443.0,-1576.0,2026-01-21,1.0,20.0,2025.0
47566,Javi Galán,2.0,727,1612416.0,80557.0,2026-01-21,8.0,20.0,2025.0
47574,Moi Gómez,3.0,727,842383.0,-11781.0,2026-01-21,6.0,20.0,2025.0
47579,Chimy Ávila,4.0,543,597102.0,-1561.0,2026-01-21,5.0,20.0,2025.0
47582,Cucho,4.0,543,83537991.0,-2393888.0,2026-01-21,,,
47988,Starfelt,2.0,538,3456083.0,131227.0,2026-01-21,9.0,20.0,2025.0
48372,E. Cömert,2.0,532,592647.0,-1376.0,2026-01-21,0.0,20.0,2025.0
48465,Filip Ugrinic,3.0,532,617638.0,2915.0,2026-01-21,12.0,20.0,2025.0
48471,R. Vargas,4.0,536,15228579.0,-435613.0,2026-01-21,,,
48555,Charles Pickel,3.0,540,596833.0,-1550.0,2026-01-21,0.0,20.0,2025.0
50048,Muriqi,4.0,798,38085662.0,1090393.0,2026-01-21,18.0,20.0,2025.0
51016,T. Buchanan,3.0,533,16669607.0,-169239.0,2026-01-21,2.0,20.0,2025.0
51530,F. Viñas,4.0,718,614552.0,-2288.0,2026-01-21,8.0,20.0,2025.0
57446,Akor Adams,4.0,536,787619.0,38687.0,2026-01-21,14.0,20.0,2025.0
61774,Oskarsson,4.0,548,609058.0,-2059.0,2026-01-21,,,
64268,Mojica,2.0,798,8351941.0,-167477.0,2026-01-21,2.0,20.0,2025.0
64309,Manu Sánchez,2.0,539,752472.0,-8035.0,2026-01-21,2.0,20.0,2025.0
66491,Letacek,1.0,546,590992.0,-1307.0,2026-01-21,0.0,20.0,2025.0
67939,Aimar Oroz,3.0,727,5091003.0,-60778.0,2026-01-21,2.0,20.0,2025.0
70476,M. Diarra,2.0,542,591617.0,-1333.0,2026-01-21,,,
70500,Sergi Cardona,2.0,533,7120302.0,-159969.0,2026-01-21,-1.0,20.0,2025.0
84086,Robert Navarro,3.0,531,773636.0,-8917.0,2026-01-21,2.0,20.0,2025.0
91745,Alemão,4.0,728,632723.0,-3045.0,2026-01-21,1.0,20.0,2025.0
101814,Araújo,2.0,529,3583000.0,-66927.0,2026-01-21,0.0,20.0,2025.0
104821,Guridi,3.0,542,603662.0,-1835.0,2026-01-21,3.0,20.0,2025.0
104832,Diego Pampín,2.0,539,590702.0,-1295.0,2026-01-21,,,
104949,Pablo Martínez,3.0,539,613032.0,-2225.0,2026-01-21,3.0,20.0,2025.0
106727,Oriol Rey,3.0,539,598204.0,-1607.0,2026-01-21,,,
107140,Oier Luengo,2.0,718,591205.0,-1316.0,2026-01-21,5.0,20.0,2025.0
107194,Antonio S.,3.0,798,592753.0,-1380.0,2026-01-21,2.0,20.0,2025.0
108519,Mateu Morey,2.0,798,598382.0,-1615.0,2026-01-21,3.0,20.0,2025.0
119213,Alfon González,4.0,536,685522.0,-5245.0,2026-01-21,,,
119742,Juan Iglesias,2.0,546,863194.0,-12648.0,2026-01-21,3.0,20.0,2025.0
122657,Nteka,4.0,728,593032.0,-1392.0,2026-01-21,2.0,20.0,2025.0
122734,Ferran Jutglà,4.0,538,967734.0,-17004.0,2026-01-21,,,
122956,Conde,1.0,533,601230.0,-1733.0,2026-01-21,,,
125239,Kevin Arriaga,3.0,539,658361.0,-4114.0,2026-01-21,0.0,20.0,2025.0
126640,Affengruber,2.0,797,17966590.0,-74325.0,2026-01-21,4.0,20.0,2025.0
127426,Pol Lozano,3.0,540,684934.0,-5221.0,2026-01-21,5.0,20.0,2025.0
128398,Sancet,3.0,531,11059091.0,-155721.0,2026-01-21,0.0,20.0,2025.0
128582,De Frutos,4.0,728,38086692.0,691139.0,2026-01-21,2.0,20.0,2025.0
128951,Víctor Parada,2.0,542,592278.0,-1360.0,2026-01-21,3.0,20.0,2025.0
128985,Iker Losada,3.0,539,595058.0,-1476.0,2026-01-21,2.0,20.0,2025.0
129678,A. Ounahi,3.0,547,7072130.0,50670.0,2026-01-21,,,
129718,Bellingham,3.0,541,124353513.0,-631751.0,2026-01-21,7.0,20.0,2025.0
131546,Isi,4.0,728,10043438.0,-45820.0,2026-01-21,3.0,20.0,2025.0
131548,Lucas Ahijado,2.0,718,593066.0,-1393.0,2026-01-21,3.0,20.0,2025.0
133110,Nianzou,2.0,536,592326.0,-1362.0,2026-01-21,1.0,20.0,2025.0
133185,Johnny Cardoso,3.0,530,1392230.0,10510.0,2026-01-21,4.0,20.0,2025.0
133609,Pedri,3.0,529,171517496.0,-300917.0,2026-01-21,6.0,20.0,2025.0
136117,Riquelme,3.0,543,2075173.0,-57137.0,2026-01-21,0.0,20.0,2025.0
138776,L. Ramazani,4.0,532,634822.0,-3133.0,2026-01-21,0.0,20.0,2025.0
139001,Ibáñez,3.0,542,893564.0,-13914.0,2026-01-21,-1.0,20.0,2025.0
146751,Raúl,4.0,727,599758.0,-1672.0,2026-01-21,2.0,20.0,2025.0
152955,L. Bergström,1.0,798,603871.0,28150.0,2026-01-21,0.0,20.0,2025.0
156488,Cárdenas,1.0,728,590744.0,-1296.0,2026-01-21,0.0,20.0,2025.0
157146,L. Pétrot,2.0,797,591992.0,-1348.0,2026-01-21,0.0,20.0,2025.0
157988,Carreira,2.0,538,1422583.0,59096.0,2026-01-21,17.0,20.0,2025.0
161670,V. Vanat,4.0,547,3391073.0,209461.0,2026-01-21,14.0,20.0,2025.0
161928,Álex Balde,2.0,529,52347122.0,77085.0,2026-01-21,4.0,20.0,2025.0
161963,Germán Valera,4.0,797,46498938.0,839779.0,2026-01-21,12.0,20.0,2025.0
162012,Ruggeri,2.0,530,2973095.0,66596.0,2026-01-21,12.0,20.0,2025.0
162058,Víctor Chust,2.0,797,598626.0,-1625.0,2026-01-21,0.0,20.0,2025.0
162123,I. Moriba,3.0,538,1127962.0,17478.0,2026-01-21,6.0,20.0,2025.0
162126,Peque,4.0,536,597166.0,-1564.0,2026-01-21,1.0,20.0,2025.0
162127,Diego López,4.0,532,3296684.0,-71185.0,2026-01-21,2.0,20.0,2025.0
162175,Jesús Vázquez,2.0,532,617205.0,-2399.0,2026-01-21,0.0,20.0,2025.0
162434,Alejandro Francés,2.0,547,592748.0,-1380.0,2026-01-21,2.0,20.0,2025.0
162473,Arnau Tenas,1.0,533,620307.0,-2528.0,2026-01-21,0.0,20.0,2025.0
162585,Pol Tristán,1.0,540,589957.0,-1264.0,2026-01-21,0.0,20.0,2025.0
162686,Blanco,3.0,542,2569813.0,-35840.0,2026-01-21,3.0,20.0,2025.0
162712,Mingueza,2.0,538,5443280.0,126173.0,2026-01-21,7.0,20.0,2025.0
162931,Fran Pérez,3.0,728,617542.0,-2413.0,2026-01-21,4.0,20.0,2025.0
179139,Leo Román,1.0,798,1728815.0,-20808.0,2026-01-21,8.0,20.0,2025.0
179955,Javi Rueda,2.0,538,3482734.0,46080.0,2026-01-21,10.0,20.0,2025.0
180496,G. Mikautadze,4.0,533,18969730.0,175762.0,2026-01-21,2.0,20.0,2025.0
181259,Abel Bretones,3.0,727,799307.0,-9987.0,2026-01-21,0.0,20.0,2025.0
181421,Ez Abde,4.0,543,33719499.0,974552.0,2026-01-21,,,
181582,Copete,2.0,532,736312.0,9195.0,2026-01-21,11.0,20.0,2025.0
181701,Gerard Martín,2.0,529,22917149.0,-166364.0,2026-01-21,2.0,20.0,2025.0
181734,Chavarría,2.0,728,16660560.0,-112390.0,2026-01-21,2.0,20.0,2025.0
182181,Areso,2.0,531,3411071.0,-61103.0,2026-01-21,0.0,20.0,2025.0
182219,Álex Baena,3.0,530,67925465.0,-266666.0,2026-01-21,3.0,20.0,2025.0
182486,Alberto Reina,3.0,718,597141.0,-1563.0,2026-01-21,12.0,20.0,2025.0
182519,Moleiro,3.0,533,119425990.0,-1153933.0,2026-01-21,2.0,20.0,2025.0
182546,Jon Pacheco,2.0,542,600692.0,-1711.0,2026-01-21,5.0,20.0,2025.0
182592,Herrando,2.0,727,614001.0,69.0,2026-01-21,1.0,20.0,2025.0
182603,Olasagasti,3.0,539,591834.0,-1342.0,2026-01-21,2.0,20.0,2025.0
182617,Prados,3.0,531,594239.0,-1442.0,2026-01-21,,,
182621,Iker Muñoz,3.0,727,592322.0,-1362.0,2026-01-21,2.0,20.0,2025.0
182636,Javi López,2.0,718,593350.0,-1405.0,2026-01-21,0.0,20.0,2025.0
182638,Manu Fernández,3.0,538,598658.0,-1626.0,2026-01-21,2.0,20.0,2025.0
